index,sfdc_tier,poc_image,segment,sub_segment,Brand,Pack_Type,GTO_2019,Volume_2019 Product,province,price,returnability,norm,OnInvoice Discount(LCU),label
19986,0.0,1,2,4,16,0,4.34536265030229,-1.8451602459551701,1,488.1,1,16.186414056238647,2.377692565480851,0
19987,0.0,1,2,4,16,0,3.401863826205316,-2.5383074265151158,1,380.0,1,16.186414056238647,1.4906543764441336,0
19988,0.0,1,2,4,17,0,3.5655812377694427,-1.7147984280919266,1,196.44,1,17.175564037317667,1.6409365794934714,0
19989,0.0,1,2,4,20,0,4.860974519541849,-1.2039728043259361,1,430.5,1,20.149441679609886,2.8820035082256483,0
19990,0.0,1,2,4,22,0,5.287054174269326,-0.7465479572870606,1,417.22,1,22.135943621178654,3.5700959181239695,0
19992,0.0,1,2,4,13,3,8.905731852054682,3.367295829986474,1,254.28,1,13.564659966250536,6.909363984321553,1
19993,0.0,1,2,4,16,3,7.439512304503355,1.4816045409242156,1,386.8,1,16.46207763315433,5.455662937271814,1
19994,0.0,1,2,4,11,4,5.266826699456666,-0.5108256237659907,1,323.0,1,11.958260743101398,3.288401887516811,0
19998,1.0,2,2,12,2,0,3.3032169733019514,-2.8134107167600364,3,453.33,1,3.7416573867739413,1.8594181177018698,0
19999,1.0,2,2,12,11,0,4.377265317572172,-1.8451602459551701,3,503.92,1,11.445523142259598,2.913437030827161,0
20000,1.0,2,2,12,11,0,3.592919062968025,-2.120263536200091,3,302.83,1,11.445523142259598,2.1186622548331173,0
20001,1.0,2,2,12,13,0,3.7290612437467683,-2.120263536200091,3,347.0,1,13.379088160259652,2.3282528397426234,0
20002,1.0,2,2,12,16,0,4.118711918670395,-1.439695137847006,3,259.41,1,16.30950643030009,2.642622395779755,0
20003,1.0,2,2,12,16,0,4.118711918670395,-1.8451602459551701,3,389.11,1,16.30950643030009,2.641910398597665,0
20004,1.0,2,2,12,16,0,4.095011006765261,-1.8451602459551701,3,380.0,1,16.30950643030009,2.6946271807700692,0
20005,1.0,2,2,12,22,0,5.287054174269326,-0.7465479572870606,3,417.22,1,22.22611077089287,3.735763040012787,0
20006,1.0,2,2,12,16,3,5.0689042022202315,-0.5108256237659905,3,265.0,1,16.583123951777,1.572773928062509,0
20007,1.0,2,2,12,16,3,5.734764212264929,-0.2231435513142097,3,386.8,1,16.583123951777,2.653241964607215,0
20008,1.0,2,2,12,21,3,6.776643813114421,1.1631508098056809,3,274.1,1,21.447610589527216,3.6888794541139363,0
20009,2.0,1,0,0,11,0,6.22317132908268,0.17142911562753102,2,424.85,1,11.269427669584644,3.9417759635774936,0
20010,2.0,1,0,0,11,0,6.426132407024242,0.712949807856125,2,302.83,1,11.269427669584644,3.869532953807194,0
20011,2.0,1,0,0,13,0,5.926285821082987,0.0769610411361284,2,347.0,1,13.228756555322953,3.6727500721840527,0
20012,2.0,1,0,0,16,0,5.03500265054455,-0.9288695140810151,2,389.11,1,16.186414056238647,2.601207105484161,0
20013,2.0,1,0,0,16,0,4.52417702677856,-1.439695137847006,2,389.11,1,16.186414056238647,1.9080599249242156,0
20015,2.0,1,0,0,21,3,10.17597996906013,4.61015772749913,2,261.34,1,21.354156504062622,7.8348395504654516,1
20017,2.0,1,2,4,4,0,4.09933210373314,-1.3664917338237108,4,236.47,0,5.0,2.4840729690394228,2
20018,2.0,1,2,4,0,0,3.5380565643793527,-2.8134107167600364,4,573.33,1,3.1622776601683795,1.9782390361706734,2
20019,2.0,1,2,4,2,0,3.996364153861897,-2.120263536200091,4,453.33,1,3.7416573867739413,2.424802725718295,2
20020,2.0,1,2,4,2,0,3.9051997800800207,-2.120263536200091,4,413.83,1,3.7416573867739413,2.3282528397426234,2
20021,2.0,1,2,4,11,0,3.043569602968151,-2.8134107167600364,4,349.67,1,11.445523142259598,1.4655675420143985,0
20022,2.0,1,2,4,11,0,4.409641801706855,-1.4271163556401458,4,342.67,1,11.445523142259598,2.8425810940598164,0
20023,2.0,1,2,4,13,0,6.403209893173297,0.5538851132264376,4,347.0,1,13.379088160259652,4.874051628976154,0
20024,2.0,1,2,4,16,0,4.52417702677856,-1.1488535051048565,4,290.91,1,16.30950643030009,2.919930560137709,0
20025,2.0,1,2,4,16,0,5.217324207338505,-0.7465479572870606,4,389.11,1,16.30950643030009,3.6130777406976544,0
20026,2.0,1,2,4,16,0,3.4255647381104497,-2.5383074265151158,4,389.11,1,16.30950643030009,1.8213182714695995,0
20027,2.0,1,2,4,16,0,4.116106054003613,-1.8451602459551701,4,388.1,1,16.30950643030009,2.522523513359307,0
20028,2.0,1,2,4,16,0,4.095011006765261,-1.8451602459551701,4,380.0,1,16.30950643030009,2.5664866367804233,0
20029,2.0,1,2,4,22,0,4.59390699370938,-1.439695137847006,4,417.22,1,22.22611077089287,2.9719517448885875,0
20030,2.0,1,2,4,23,0,4.466827236366346,-1.4271163556401458,4,362.83,1,23.2163735324878,2.8925915146344776,0
20031,2.0,1,2,4,13,3,8.796532560089691,3.258096538021482,4,254.28,1,13.711309200802088,7.183012987683661,1
20032,2.0,1,2,4,21,3,6.95211660268089,1.3862943611198906,4,261.34,1,21.447610589527216,5.341376856008484,1
20035,2.0,1,0,0,2,0,6.247655952468392,0.131028262406404,6,453.33,1,3.1622776601683795,4.292512127466133,2
20037,2.0,1,0,0,11,0,5.240794180304371,-0.616186139423817,6,349.67,1,11.269427669584644,3.279406324608233,0
20038,2.0,1,0,0,11,0,4.691531351636135,-1.0216512475319814,6,302.83,1,11.269427669584644,2.7067159780890733,0
20041,2.0,1,0,0,15,0,5.00428182012408,-0.9288695140810151,6,377.34,1,15.198684153570664,2.990719731730447,0
20042,2.0,1,0,0,16,0,5.728149831104496,-0.9263410677276565,6,776.26,1,16.186414056238647,3.517497837358316,0
20043,2.0,1,0,0,16,0,5.62278931544667,-0.3410828491788962,6,389.11,1,16.186414056238647,3.2296179214001026,0
20044,2.0,1,0,0,16,0,6.315936496006614,0.3520643313810491,6,389.11,1,16.186414056238647,4.328230210068212,0
20045,2.0,1,0,0,16,0,5.598125618797658,-0.5923972774598024,6,488.1,1,16.186414056238647,3.2939832973550063,0
20046,2.0,1,0,0,16,0,4.750827758410455,-1.439695137847006,6,488.1,1,16.186414056238647,2.377692565480851,0
20047,2.0,1,0,0,16,0,4.116106054003613,-1.439695137847006,6,258.73,1,16.186414056238647,1.4469189829363254,0
20048,2.0,1,0,0,16,0,6.492906279563631,0.5971867894140341,6,363.48,1,16.186414056238647,4.435093355610574,0
20049,2.0,1,0,0,22,0,5.893189977839642,-0.13926206733350752,6,416.74,1,22.135943621178654,3.8907993689765195,0
20050,2.0,1,0,0,11,3,6.491375825508092,0.5877866649021191,6,366.35,1,11.661903789690601,4.014940539434832,0
20051,2.0,1,0,0,13,3,8.479732209028162,2.9231615807191558,6,258.93,1,13.564659966250536,6.013128186744009,1
20052,2.0,1,0,0,16,3,7.030291445040053,0.47000362924573563,6,706.47,1,16.46207763315433,4.308649164869106,0
20053,2.0,1,0,0,16,3,7.750304740689947,1.8562979903656263,6,362.86,1,16.46207763315433,4.951592753462473,1
20054,2.0,1,0,0,20,3,7.62211585594128,1.7578579175523736,6,352.22,1,20.37154878746336,4.891776680212939,1
20055,2.0,1,0,0,22,3,4.279301532151069,-1.6094379124341003,6,360.95,1,22.338307903688676,1.8718021769015913,0
20056,2.0,1,3,5,13,0,3.563882963939251,-2.120263536200091,6,294.17,1,13.564659966250536,2.269028309465203,0
20057,2.0,1,0,9,2,3,7.292936043787594,1.2809338454620642,0,408.3,1,4.358898943540674,5.083885755835849,2
20058,2.0,1,0,9,13,3,11.14023350212663,5.600641715736688,0,254.57,1,13.564659966250536,9.25007057070426,1
20059,2.0,1,0,9,15,3,4.626540211724284,-1.2039728043259361,0,340.53,1,15.491933384829668,3.2962071678045244,0
20060,2.0,1,0,9,16,3,4.706100904566532,-1.2039728043259361,0,368.73,1,16.46207763315433,3.4111477125153233,0
20061,2.0,1,0,9,21,3,8.314067930415776,2.747270914255491,0,261.59,1,21.354156504062622,6.254328686617124,1
20063,2.0,1,0,0,11,0,5.32593253358101,-0.5108256237659907,0,342.67,1,11.269427669584644,4.06971028126374,0
20064,2.0,1,0,0,13,0,5.808502785426604,-0.040821994520255166,0,347.0,1,13.228756555322953,4.455857782801083,0
20065,2.0,1,0,0,16,0,4.52417702677856,-1.1488535051048565,0,290.91,1,16.186414056238647,3.2300135692786567,0
20066,2.0,1,0,0,16,0,5.505006279790286,-0.4588658848352796,0,389.11,1,16.186414056238647,4.2110900227464905,0
20067,2.0,1,0,0,22,0,3.495294705041271,-2.5383074265151158,0,417.22,1,22.135943621178654,1.667706820558076,0
20068,2.0,1,0,0,11,3,7.065912208776794,1.33500106673234,0,308.25,1,11.661903789690601,5.780589182895966,1
20069,2.0,1,0,0,13,3,5.356586274672012,-0.2231435513142097,0,265.0,1,13.564659966250536,4.057680577850509,0
20070,2.0,1,0,0,21,3,9.935270094028022,4.3694478524670215,0,261.34,1,21.354156504062622,8.582793648500186,1
20071,2.0,1,0,0,11,4,6.792883002951715,1.0152306797290584,0,323.0,1,11.958260743101398,5.506793880818843,1
20072,2.0,1,0,0,16,4,6.060057338573594,0.0769610411361284,0,396.67,1,16.673332000533065,4.768139014266231,0
20093,2.0,1,0,0,11,0,2.89977188240808,-2.8134107167600364,2,302.83,1,11.269427669584644,1.425515074273172,0
20094,2.0,1,0,0,13,0,6.126956516545139,0.27763173659827955,2,347.0,1,13.228756555322953,4.467974946810246,0
20095,2.0,1,0,0,16,0,5.505006279790286,-0.45728485683796083,2,388.5,1,16.186414056238647,4.028382806544341,0
20096,2.0,1,0,0,16,0,6.0646220677257086,0.10165365372649982,2,388.76,1,16.186414056238647,4.58822746525778,0
20097,2.0,1,0,0,16,0,4.500476114873425,-1.439695137847006,2,380.0,1,16.186414056238647,3.100542637906336,0
20098,2.0,1,0,0,21,3,8.633875176694618,3.068052935133617,2,261.34,1,21.354156504062622,7.240821722468517,1
20099,0.0,2,2,12,11,0,3.7367167835280966,-2.120263536200091,1,349.67,1,11.40175425099138,1.9572739077056285,0
20100,0.0,2,2,12,13,0,3.035914063186823,-2.8134107167600364,1,347.0,1,13.341664064126334,1.3056264580524357,0
20101,0.0,2,2,12,16,0,4.118711918670395,-1.8451602459551701,1,389.11,1,16.278820596099706,2.3145136638593193,0
20102,0.0,2,2,12,16,0,3.652215469742345,-2.5383074265151158,1,488.1,1,16.278820596099706,1.8656293177945105,0
20103,0.0,2,2,12,16,0,3.652215469742345,-2.5383074265151158,1,488.1,1,16.278820596099706,1.8656293177945105,0
20104,0.0,2,2,12,16,0,3.422958873443668,-2.5383074265151158,1,388.1,1,16.278820596099706,1.62924053973028,0
20105,0.0,2,2,12,22,0,4.881589066161162,-1.152013065395225,1,417.22,1,22.20360331117452,3.0596455992976437,0
20106,0.0,2,2,12,11,3,5.913232698838408,0.1823215567939546,1,308.25,1,11.789826122551595,4.1170840491915905,0
20107,0.0,2,2,12,16,3,6.294380000200352,0.3364722366212129,1,386.8,1,16.55294535724685,4.493008819099761,0
20108,0.0,2,2,12,21,3,6.776643813114421,1.1631508098056809,1,274.1,1,21.42428528562855,4.969813299576001,0
20109,0.0,1,3,5,2,0,4.912654885736052,-1.2039728043259361,1,453.33,1,3.872983346207417,2.552565298261815,2
20110,0.0,1,3,5,13,0,6.304722987864452,0.62057648772511,1,294.17,1,13.416407864998739,3.9116229254068062,0
20111,1.0,1,2,12,4,0,4.893576995754329,-1.3625778345025745,10,521.21,0,4.69041575982343,2.9317269435780786,2
20112,1.0,1,2,12,2,0,7.01678904000626,0.9001613499442714,10,453.33,1,3.3166247903554,4.882801922586371,2
20113,1.0,1,2,12,11,0,6.077825712756026,0.36464311358790924,10,302.83,1,11.313708498984761,4.37197629882038,0
20114,1.0,1,2,12,13,0,6.031646336740814,0.1823215567939546,10,347.0,1,13.2664991614216,4.216562194946349,0
20115,1.0,1,2,12,13,0,8.133425972284192,2.449279472144849,10,294.17,1,13.2664991614216,6.463653287259055,1
20116,1.0,1,2,12,16,0,7.486007748656869,1.5245334053436566,10,388.18,1,16.217274740226856,5.591285443429055,1
20117,1.0,1,2,12,16,0,6.470087175833873,0.5092243423990169,10,387.94,1,16.217274740226856,4.516666787396688,0
20118,1.0,1,2,12,13,3,7.977625098784593,2.3978952727983707,10,265.0,1,13.601470508735444,6.304448802421981,1
20119,1.0,1,2,12,16,3,6.545694428481259,0.5877866649021191,10,386.8,1,16.492422502470642,4.59511985013459,0
20120,1.0,1,2,12,16,3,5.11066160816338,-0.916290731874155,10,414.45,1,16.492422502470642,3.091042453358316,0
20121,1.0,1,0,0,11,0,5.123011144647987,-0.7339691750802004,10,349.67,1,11.135528725660043,2.4449523342809676,0
20122,1.0,1,0,0,11,0,7.133878387005339,1.4206957878372233,10,302.83,1,11.135528725660043,4.725616339063959,1
20123,1.0,1,0,0,11,0,5.102788982266801,-0.7339691750802004,10,342.67,1,11.135528725660043,3.664586761544892,0
20124,1.0,1,0,0,13,0,6.213967893534768,0.36464311358790924,10,347.0,1,13.114877048604,4.726059503263545,0
20125,1.0,1,0,0,13,0,6.666549584849519,0.9932517730102834,10,290.99,1,13.114877048604,4.785072151263279,1
20126,1.0,1,0,0,13,0,5.915258221102729,0.23111172096338664,10,294.17,1,13.114877048604,4.101816577060802,0
20127,1.0,1,0,0,16,0,4.1420229975388425,-1.439695137847006,10,265.53,1,16.09347693943108,2.2491843162669305,0
20128,1.0,1,0,0,16,0,5.62278931544667,-0.3396773675701612,10,388.57,1,16.09347693943108,3.588506479967149,0
20129,1.0,1,0,0,16,0,5.728149831104496,-0.23445731121448327,10,388.62,1,16.09347693943108,3.9454577815143836,0
20130,1.0,1,0,0,18,0,6.041159064131834,0.1823215567939546,10,350.32,1,18.083141320025124,4.510199948396864,0
20131,1.0,1,0,0,22,0,4.881589066161162,-1.152013065395225,10,417.22,1,22.06807649071391,3.157425862551978,0
20132,1.0,1,0,0,13,3,9.90788387453523,4.3694478524670215,10,254.28,1,13.45362404707371,8.334301071882315,1
20133,1.0,1,0,1,4,0,4.36386266404621,-1.7719568419318752,10,462.12,0,4.242640687119285,1.9851308622085946,2
20134,1.0,1,0,1,16,0,6.460842980959799,0.30010459245033816,10,473.78,0,16.06237840420901,4.065602093356446,2
20135,1.0,1,0,1,16,0,5.139087140977479,-1.0216512475319814,10,473.78,0,16.06237840420901,2.744060638625243,2
20136,1.0,1,0,1,11,0,2.9856819377004897,-2.8134107167600364,10,330.0,1,11.135528725660043,1.6974487897568136,0
20137,1.0,1,0,1,11,0,3.684118137012226,-2.5383074265151158,10,503.92,1,11.135528725660043,2.334083760053417,0
20138,1.0,1,0,1,13,0,5.338499156180869,-0.5108256237659907,10,347.0,1,13.114877048604,4.050044303325521,0
20139,1.0,1,0,1,16,0,3.4255647381104497,-2.5383074265151158,10,389.11,1,16.09347693943108,2.063058062429312,0
20140,1.0,1,0,1,16,0,4.500476114873425,-1.439695137847006,10,380.0,1,16.09347693943108,2.8081971497071487,0
20141,1.0,1,0,1,21,0,3.940416079929364,-1.7147984280919266,10,285.78,1,21.071307505705477,2.169053700369523,0
20142,1.0,1,0,1,11,3,4.987298428731818,-0.916290731874155,10,366.35,1,11.532562594670797,3.6581624814518756,0
20143,1.0,1,0,1,13,3,9.250437623933982,3.6938669956249757,10,258.93,1,13.45362404707371,7.818422226986002,1
20144,1.0,1,0,1,15,3,5.319687392284229,-0.5108256237659907,10,340.53,1,15.394804318340652,3.806884687304841,0
20145,1.0,1,0,1,16,3,5.489846404092904,-0.2231435513142097,10,302.77,1,16.3707055437449,4.134045929073653,0
20155,2.0,1,0,1,21,3,8.56155451511499,2.995732273553991,4,261.34,1,21.354156504062622,6.344583174843938,1
20156,2.0,2,2,4,4,0,7.581612600757656,1.7566502921144869,5,338.65,0,5.291502622129181,4.643621372362344,0
20157,2.0,2,2,4,5,0,7.55017742471711,1.985817439647168,5,260.96,0,6.082762530298219,4.309724722918476,0
20158,2.0,2,2,4,13,1,10.740862341698616,5.437557433639541,5,201.0,0,13.490737563232042,8.388768736159859,2
20159,2.0,2,2,4,2,0,8.087532722067754,2.334083760053417,5,315.28,1,4.123105625617661,5.123963979403259,0
20160,2.0,2,2,4,11,0,6.179975244927748,0.4599532933922342,5,304.91,1,11.575836902790225,3.455685566946225,0
20161,2.0,2,2,4,11,0,8.264911724275368,2.6504210882655737,5,274.37,1,11.575836902790225,5.571393286610456,0
20162,2.0,2,2,4,11,0,7.666760422333547,2.2617630984737906,5,222.52,1,11.575836902790225,5.165928178502291,0
20163,2.0,2,2,4,13,0,6.787844982309579,1.3454723665996355,5,230.99,1,13.490737563232042,4.341204640153626,0
20164,2.0,2,2,4,13,0,9.21706967931415,3.9923856619126026,5,185.8,1,13.490737563232042,6.955440070547548,1
20165,2.0,2,2,4,16,0,5.505412833440639,-0.23193205734728917,5,310.24,1,16.401219466856727,2.4069451083182885,0
20166,2.0,2,2,4,16,0,8.605106994430322,3.028683373693677,5,264.13,1,16.401219466856727,5.858104568362689,0
20167,2.0,2,2,4,16,0,7.798301445157215,2.243471828501539,5,258.48,1,16.401219466856727,4.9927428412546675,0
20168,2.0,2,2,4,16,0,7.825149401896446,2.0182308106349396,5,332.59,1,16.401219466856727,4.879006851617819,0
20169,2.0,2,2,4,16,0,6.198458391082497,0.5999347988377665,5,270.03,1,16.401219466856727,3.5956670723917576,0
20170,2.0,2,2,4,16,0,7.919617974574036,2.1740696707586182,5,312.8,1,16.401219466856727,5.014095965725237,0
20171,2.0,2,2,4,13,3,9.277226759716601,3.858622228701031,5,225.56,1,13.820274961085254,6.802394763324311,1
20172,2.0,2,2,4,16,3,9.492300605886836,3.765840495250065,5,306.88,1,16.673332000533065,6.633318433280377,1
20173,2.0,2,2,4,16,3,8.81876041740016,3.109060958860994,5,301.78,1,16.673332000533065,5.929589143389895,1
20174,2.0,2,2,4,18,3,9.566286050065203,4.139955073474153,5,227.31,1,18.601075237738275,6.891625897052253,1
20175,2.0,2,2,4,22,3,8.997642078523512,3.339321977944068,5,286.67,1,22.494443758403985,6.335054251498059,1
20176,1.0,1,1,13,2,0,4.401829261970061,-1.7147984280919266,4,453.33,1,2.8284271247461903,2.446685436967803,2
20177,1.0,1,1,13,11,0,3.043569602968151,-2.8134107167600364,4,349.67,1,11.180339887498949,1.0818051703517284,0
20178,1.0,1,1,13,13,0,4.134526351854933,-1.7147984280919266,4,347.0,1,13.152946437965905,2.222459048514761,0
20179,1.0,1,1,13,13,0,5.435685140840842,-0.2484613592984996,4,294.17,1,13.152946437965905,3.4487168976301317,0
20180,1.0,1,1,13,16,0,4.118711918670395,-1.8451602459551701,4,389.11,1,16.1245154965971,2.130609828254235,0
20181,1.0,1,1,13,16,0,4.118711918670395,-1.8451602459551701,4,389.11,1,16.1245154965971,2.130609828254235,0
20182,1.0,1,1,13,16,0,4.095011006765261,-1.439695137847006,4,253.33,1,16.1245154965971,2.1838015570040787,0
20183,1.0,1,1,13,16,4,6.9255362562772245,0.9242589015233319,4,403.94,1,16.61324772583615,4.866456947080341,0
20184,1.0,1,1,13,16,4,6.603659231262101,0.62057648772511,4,396.66,1,16.61324772583615,4.873057631111693,0
20185,1.0,1,1,13,16,4,5.472270673671475,-0.5108256237659907,4,396.67,1,16.61324772583615,3.774598329516474,0
20186,1.0,1,2,12,2,0,3.3032169733019514,-2.8134107167600364,10,453.33,1,3.3166247903554,1.3001916620664788,2
20187,1.0,1,2,12,2,0,5.086855320007665,-1.0216512475319814,10,449.67,1,3.3166247903554,3.083743150876704,2
20188,1.0,1,2,12,11,0,4.50920979484218,-1.2039728043259361,10,302.83,1,11.313708498984761,2.4423470353692043,0
20189,1.0,1,2,12,13,0,4.827673532414877,-1.0216512475319814,10,347.0,1,13.2664991614216,2.9734866646066713,0
20190,1.0,1,2,12,16,0,4.52417702677856,-1.439695137847006,10,389.11,1,16.217274740226856,2.502255288122613,0
20191,1.0,1,2,12,16,0,3.4255647381104497,-2.5383074265151158,10,389.11,1,16.217274740226856,1.4036429994545037,0
20192,1.0,1,2,12,21,0,5.039222750948168,-0.616186139423817,10,285.83,1,21.166010488516726,2.7013612129514133,0
20193,1.0,1,2,12,13,3,5.943901130176372,0.4054651081081644,10,254.28,1,13.601470508735444,4.024458434757935,0
20194,1.0,1,2,12,21,3,8.886859777323508,3.3105430133940246,10,264.1,1,21.37755832643195,6.952996295227724,1
20202,0.0,1,2,12,13,0,8.810907036099737,3.126760535960395,1,294.17,1,13.228756555322953,5.724499716244923,1
20210,1.0,1,0,0,2,0,3.996364153861897,-2.120263536200091,6,453.33,1,2.6457513110645907,2.3282528397426234,2
20211,1.0,1,0,0,11,0,4.28606624352797,-1.4271163556401458,6,302.83,1,11.135528725660043,2.589266665112243,0
20212,1.0,1,0,0,13,0,3.7290612437467683,-2.120263536200091,6,347.0,1,13.114877048604,2.1041341542702074,0
20213,1.0,1,0,0,16,0,6.470087175833873,0.5068176023684519,6,388.88,1,16.09347693943108,4.721974965530176,0
20214,1.0,1,0,0,16,0,4.118711918670395,-1.8451602459551701,6,389.11,1,16.09347693943108,2.419478844465545,0
20215,1.0,1,0,0,17,0,3.5655812377694427,-1.7147984280919266,6,196.44,1,17.08800749063506,1.9286186519452522,0
20216,1.0,1,0,0,22,0,4.881589066161162,-1.152013065395225,6,417.22,1,22.06807649071391,2.7656899805486246,0
20217,1.0,1,0,0,11,3,5.392763536839982,-0.5108256237659905,6,366.35,1,11.532562594670797,3.7268975213014572,0
20218,1.0,1,0,0,13,3,8.03073492409854,2.451005098112319,6,265.0,1,13.45362404707371,6.326185250690388,1
20219,1.0,1,0,0,20,3,6.928968675381334,1.0296194171811581,6,364.8,1,20.29778313018444,5.227572962022279,1
20220,0.0,1,0,1,9,0,4.475858449507752,-1.152013065395225,1,278.07,0,9.055385138137417,1.6714733033535532,2
20221,0.0,1,0,1,9,0,4.955827057601261,-0.9288695140810151,1,359.49,0,9.055385138137417,1.8625285401162623,2
20222,0.0,1,0,1,11,0,4.142181891636261,-1.7147984280919266,1,349.67,1,11.090536506409418,2.1587147225743437,0
20223,0.0,1,0,1,13,0,4.827673532414877,-1.0216512475319814,1,347.0,1,13.076696830622021,2.199444334074532,0
20225,0.0,1,0,1,16,0,4.52417702677856,-1.439695137847006,1,389.11,1,16.06237840420901,1.8213182714695995,0
20229,0.0,1,0,1,22,0,5.574736246721107,-0.4588658848352796,1,417.22,1,22.045407685048602,1.8764069432883397,0
20230,0.0,1,0,1,13,3,10.358717587673246,4.820281565605037,1,254.28,1,13.416407864998739,7.535867815355822,1
20231,0.0,1,0,1,11,4,6.260078472466949,0.5187937934151675,1,311.46,1,11.789826122551595,3.4474446328274753,0
